# Configuration
#	Username: nritchie
#	Timestamp: 2025-09-17 15:06:01.690852900 -04:00
#	Application: spex v0.0.110
#	References: `N132962 20 keV` revision 365 - 2025-09-15 15:44:22 -04:00
#
# Configuration Warnings
#	None
#
# Spectrum
#	SPI MM1dup Galena[0][all]['SPI MM1 Galena[0][4].msa']
#
# Fit Warnings
#	The k-ratio '[Pb M₃-M₅ + 1 other] = -0.00663 ± 0.00067' is more than 3σ negative.
#	The k-ratio '[Pb M₂-M₄] = -0.44 ± 0.14' is more than 3σ negative.
#
#
# Quantification results:
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
SPI MM1dup Galena[0][all],S,16,32.06,0.12697,0.00043,0.12884,0.00041,0.48872,0.00091
SPI MM1dup Galena[0][all],Pb,82,207.2,0.85851,0.00109,0.87116,0.00041,0.51128,0.00091
# Notes
#	Analytical total: 0.9855 ± 0.0012
#	Residual written to SPI MM1 Galena[0][4][residual].msa.
#
# Spectrum
#	SPI MM1dup Galena[1][all]['SPI MM1 Galena[1][4].msa']
#
# Fit Warnings
#	The k-ratio '[Pb M₃-M₅ + 1 other] = -0.00548 ± 0.00068' is more than 3σ negative.
#	The k-ratio '[Pb M₂-M₄] = -0.60 ± 0.14' is more than 3σ negative.
#
#
# Quantification results:
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
SPI MM1dup Galena[1][all],S,16,32.06,0.12661,0.00043,0.12876,0.00041,0.48853,0.00091
SPI MM1dup Galena[1][all],Pb,82,207.2,0.85667,0.00109,0.87124,0.00041,0.51147,0.00091
# Notes
#	Analytical total: 0.9833 ± 0.0012
#	Residual written to SPI MM1 Galena[1][4][residual].msa.
#
# Spectrum
#	SPI MM1dup Galena[2][all]['SPI MM1 Galena[2][4].msa']
#
# Fit Warnings
#	The k-ratio '[Pb M₃-M₅ + 1 other] = -0.00754 ± 0.00067' is more than 3σ negative.
#
#
# Quantification results:
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
SPI MM1dup Galena[2][all],S,16,32.06,0.12658,0.00043,0.12884,0.00041,0.48871,0.00091
SPI MM1dup Galena[2][all],Pb,82,207.2,0.85587,0.00109,0.87116,0.00041,0.51129,0.00091
# Notes
#	Analytical total: 0.9824 ± 0.0012
#	Residual written to SPI MM1 Galena[2][4][residual].msa.
#
# Spectrum
#	SPI MM1dup Galena[3][all]['SPI MM1 Galena[3][4].msa']
#
# Fit Warnings
#	The k-ratio '[Pb M₃-M₅ + 1 other] = -0.00553 ± 0.00068' is more than 3σ negative.
#	The k-ratio '[Pb M₂-M₄] = -0.78 ± 0.14' is more than 3σ negative.
#
#
# Quantification results:
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
SPI MM1dup Galena[3][all],S,16,32.06,0.12685,0.00043,0.12906,0.00041,0.48919,0.00091
SPI MM1dup Galena[3][all],Pb,82,207.2,0.85601,0.00109,0.87094,0.00041,0.51081,0.00091
# Notes
#	Analytical total: 0.9829 ± 0.0012
#	Residual written to SPI MM1 Galena[3][4][residual].msa.
#
# Spectrum
#	SPI MM1dup Galena[4][all]['SPI MM1 Galena[4][4].msa']
#
# Fit Warnings
#	The k-ratio '[Pb M₃-M₅ + 1 other] = -0.00529 ± 0.00068' is more than 3σ negative.
#
#
# Quantification results:
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
SPI MM1dup Galena[4][all],S,16,32.06,0.12672,0.00043,0.12853,0.00041,0.48803,0.00091
SPI MM1dup Galena[4][all],Pb,82,207.2,0.85919,0.00109,0.87147,0.00041,0.51197,0.00091
# Notes
#	Analytical total: 0.9859 ± 0.0012
#	Residual written to SPI MM1 Galena[4][4][residual].msa.
#
# Spectrum
#	SPI MM1dup Galena[5][all]['SPI MM1 Galena[5][4].msa']
#
# Fit Warnings
#	The k-ratio '[Pb M₃-M₅ + 1 other] = -0.00798 ± 0.00067' is more than 3σ negative.
#	The k-ratio '[Pb M₂-M₄] = -0.65 ± 0.14' is more than 3σ negative.
#
#
# Quantification results:
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
SPI MM1dup Galena[5][all],S,16,32.06,0.12757,0.00044,0.12940,0.00041,0.48996,0.00091
SPI MM1dup Galena[5][all],Pb,82,207.2,0.85828,0.00109,0.87060,0.00041,0.51004,0.00091
# Notes
#	Analytical total: 0.9859 ± 0.0012
#	Residual written to SPI MM1 Galena[5][4][residual].msa.
#
# Spectrum
#	SPI MM1dup Galena[6][all]['SPI MM1 Galena[6][4].msa']
#
# Fit Warnings
#	The k-ratio '[Pb M₃-M₅ + 1 other] = -0.00903 ± 0.00067' is more than 3σ negative.
#
#
# Quantification results:
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
SPI MM1dup Galena[6][all],S,16,32.06,0.12696,0.00043,0.12907,0.00041,0.48921,0.00091
SPI MM1dup Galena[6][all],Pb,82,207.2,0.85668,0.00109,0.87093,0.00041,0.51079,0.00091
# Notes
#	Analytical total: 0.9836 ± 0.0012
#	Residual written to SPI MM1 Galena[6][4][residual].msa.
#
# Spectrum
#	SPI MM1dup Galena[7][all]['SPI MM1 Galena[7][4].msa']
#
# Fit Warnings
#	The k-ratio '[Pb M₃-M₅ + 1 other] = -0.00296 ± 0.00068' is more than 3σ negative.
#	The k-ratio '[Pb M₂-M₄] = -0.86 ± 0.14' is more than 3σ negative.
#
#
# Quantification results:
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
SPI MM1dup Galena[7][all],S,16,32.06,0.12697,0.00043,0.12881,0.00041,0.48864,0.00091
SPI MM1dup Galena[7][all],Pb,82,207.2,0.85872,0.00109,0.87119,0.00041,0.51136,0.00091
# Notes
#	Analytical total: 0.9857 ± 0.0012
#	Residual written to SPI MM1 Galena[7][4][residual].msa.
#
# Spectrum
#	Sum[8 spectra]['Sum spectrum']
#
# Fit Warnings
#	The k-ratio '[Pb M₃-M₅ + 1 other] = -0.00631 ± 0.00024' is more than 3σ negative.
#	The k-ratio '[Pb M₂-M₄] = -0.522 ± 0.051' is more than 3σ negative.
#
#
# Quantification results:
Name,Element,Z,A,C[z],U[C[z]],N[z]],U[N[z]],A[z],U[A[z]]
Sum[8 spectra],S,16,32.06,0.12691,0.00042,0.12892,0.00038,0.48889,0.00084
Sum[8 spectra],Pb,82,207.2,0.85749,0.00039,0.87108,0.00038,0.51111,0.00084
# Notes
#	Analytical total: 0.98440 ± 0.00058
#
