# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:25:51
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
#   There are no suitable references for [Rb L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Sr L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Pr M₅-N₃ and 18 others; 0.9833>.
#   There are no suitable references for [Nd M₅-N₃ and 18 others; 0.9850>.
#   `Ref[Er for Er]` is not suitable as reference for [Er M₁-M₂; 0.0000>.
#   There are no suitable references for [Er M₁-M₂; 0.0000>.
#   There are no suitable references for [Pb M₃-M₄ and 1 others; 0.0015>.
# Spectrum
#   GMIIIA K1001[0][all]['GMIIIA K1001[0][4].msa']
# Fit warnings
#   The k-ratio '[Pr M₃-M₅ + 4 others] = -0.334 ± 0.025' is more than 3σ negative.
#   The k-ratio '[Pb M₂-M₄] = -2.02 ± 0.14' is more than 3σ negative.
#   The k-ratio '[Pr M₁-O₃ + 1 other] = -7.7 ± 1.0' is more than 3σ negative.
#   The k-ratio '[Nd M₁-O₃ + 1 other] = -0.99 ± 0.20' is more than 3σ negative.
#   The k-ratio '[Er M₁-O₃ + 1 other] = -0.259 ± 0.023' is more than 3σ negative.
#   The k-ratio '[Pb M₂-N₄ + 9 others] = -0.1102 ± 0.0081' is more than 3σ negative.
#   The k-ratio '[Pb M₁-O₂ + 1 other] = -0.64 ± 0.15' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1001[0][all],O,8,15.999,0.38434,0.02625,0.38056,0.01614,0.59150,0.01655
GMIIIA K1001[0][all],Na,11,22.98976928,0.01519,0.00028,0.01504,0.00048,0.01627,0.00072
GMIIIA K1001[0][all],Mg,12,24.305,0.01305,0.00013,0.01292,0.00036,0.01322,0.00055
GMIIIA K1001[0][all],Al,13,26.9815384,0.09429,0.00189,0.09337,0.00297,0.08605,0.00382
GMIIIA K1001[0][all],Si,14,28.085,0.22252,0.00148,0.22034,0.00587,0.19509,0.00796
GMIIIA K1001[0][all],K,19,39.0983,0.01930,0.00005,0.01911,0.00050,0.01215,0.00049
GMIIIA K1001[0][all],Ca,20,40.078,0.06788,0.00011,0.06721,0.00176,0.04170,0.00169
GMIIIA K1001[0][all],Rb,37,85.4678,0.00728,0.00030,0.00721,0.00035,0.00210,0.00012
GMIIIA K1001[0][all],Sr,38,87.62,0.10367,0.00105,0.10265,0.00284,0.02913,0.00121
GMIIIA K1001[0][all],Pr,59,140.90766,0.02256,0.00014,0.02234,0.00060,0.00394,0.00016
GMIIIA K1001[0][all],Nd,60,144.242,0.01571,0.00014,0.01556,0.00043,0.00268,0.00011
GMIIIA K1001[0][all],Er,68,167.259,0.03226,0.00031,0.03195,0.00089,0.00475,0.00020
GMIIIA K1001[0][all],Pb,82,207.2,0.01186,0.00169,0.01174,0.00168,0.00141,0.00021
# Notes
#   Analytical total: 1.010 ± 0.026
#   Duane-Hunt: 15.07 keV
#   Residual written to GMIIIA K1001[0][4][residual].msa.
#   Plot output to 'GMIIIA K1001[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K1001[1][all]['GMIIIA K1001[1][4].msa']
# Fit warnings
#   The k-ratio '[Pr M₃-M₅ + 4 others] = -0.359 ± 0.024' is more than 3σ negative.
#   The k-ratio '[Pb M₂-M₄] = -1.69 ± 0.14' is more than 3σ negative.
#   The k-ratio '[Er M₁-O₃ + 1 other] = -0.251 ± 0.023' is more than 3σ negative.
#   The k-ratio '[Pb M₂-N₄ + 9 others] = -0.0502 ± 0.0081' is more than 3σ negative.
#   The k-ratio '[Pb M₁-O₂ + 1 other] = -0.47 ± 0.15' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1001[1][all],O,8,15.999,0.38954,0.02680,0.38795,0.01638,0.59817,0.01659
GMIIIA K1001[1][all],Na,11,22.98976928,0.01532,0.00028,0.01526,0.00050,0.01637,0.00074
GMIIIA K1001[1][all],Mg,12,24.305,0.01331,0.00013,0.01325,0.00038,0.01345,0.00057
GMIIIA K1001[1][all],Al,13,26.9815384,0.08803,0.00183,0.08767,0.00288,0.08016,0.00364
GMIIIA K1001[1][all],Si,14,28.085,0.22245,0.00149,0.22155,0.00606,0.19459,0.00808
