# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:26:1
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
#   There are no suitable references for [Rb L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Sr L₁-L₂ and 1 others; 0.0007>.
# Spectrum
#   GMIIIA K975[0][all]['GMIIIA K975[0][4].msa']
# Fit warnings
#   Removing C from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Tb M₁-M₂] = -0.0900 ± 0.0094' is more than 3σ negative.
#   The k-ratio '[Ag L₁-L₂] = -0.0564 ± 0.0020' is more than 3σ negative.
#   The k-ratio '[Tb M₃-M₅ + 3 others] = -0.0382 ± 0.0077' is more than 3σ negative.
#   The k-ratio '[Yb M₂-M₄ + 3 others] = -0.1491 ± 0.0071' is more than 3σ negative.
#   The k-ratio '[Ag L₁-L₃] = -0.1087 ± 0.0090' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₃ + 2 others] = -0.0391 ± 0.0027' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -7.79 ± 0.43' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₇ + 18 others] = -0.0104 ± 0.0016' is more than 3σ negative.
#   The k-ratio '[Yb M₁-O₂ + 1 other] = -0.520 ± 0.077' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K975[0][all],O,8,15.999,0.41398,0.02831,0.40358,0.01656,0.62342,0.01620
GMIIIA K975[0][all],Al,13,26.9815384,0.09032,0.00090,0.08805,0.00259,0.08065,0.00353
GMIIIA K975[0][all],Si,14,28.085,0.22899,0.00385,0.22323,0.00683,0.19644,0.00879
GMIIIA K975[0][all],K,19,39.0983,0.02020,0.00005,0.01969,0.00055,0.01245,0.00053
GMIIIA K975[0][all],Ca,20,40.078,0.06834,0.00010,0.06663,0.00186,0.04109,0.00176
GMIIIA K975[0][all],Rb,37,85.4678,0.01952,0.00132,0.01903,0.00137,0.00550,0.00044
GMIIIA K975[0][all],Sr,38,87.62,0.09824,0.00149,0.09577,0.00298,0.02701,0.00122
GMIIIA K975[0][all],Ag,47,107.8682,0.00830,0.00014,0.00809,0.00027,0.00185,0.00009
GMIIIA K975[0][all],Ce,58,140.116,0.01986,0.00012,0.01936,0.00055,0.00342,0.00015
GMIIIA K975[0][all],Tb,65,158.925354,0.01637,0.00017,0.01596,0.00048,0.00248,0.00011
GMIIIA K975[0][all],Yb,70,173.045,0.02406,0.00029,0.02346,0.00071,0.00335,0.00015
GMIIIA K975[0][all],Ta,73,180.94788,0.01760,0.00042,0.01715,0.00063,0.00234,0.00011
# Notes
#   Analytical total: 1.026 ± 0.029
#   Duane-Hunt: 15.19 keV
#   Residual written to GMIIIA K975[0][4][residual].msa.
#   Plot output to 'GMIIIA K975[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K975[1][all]['GMIIIA K975[1][4].msa']
# Fit warnings
#   Removing C from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Tb M₁-M₂] = -0.0835 ± 0.0093' is more than 3σ negative.
#   The k-ratio '[Ag L₁-L₂] = -0.0519 ± 0.0020' is more than 3σ negative.
#   The k-ratio '[Tb M₃-M₅ + 3 others] = -0.0281 ± 0.0077' is more than 3σ negative.
#   The k-ratio '[Yb M₂-M₄ + 3 others] = -0.1193 ± 0.0070' is more than 3σ negative.
#   The k-ratio '[Ag L₁-L₃] = -0.0860 ± 0.0090' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₃ + 2 others] = -0.0409 ± 0.0027' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -8.19 ± 0.43' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₇ + 18 others] = -0.0116 ± 0.0016' is more than 3σ negative.
#   The k-ratio '[Yb M₁-O₂ + 1 other] = -0.608 ± 0.076' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K975[1][all],O,8,15.999,0.41570,0.02847,0.40316,0.01658,0.62381,0.01623
GMIIIA K975[1][all],Al,13,26.9815384,0.09010,0.00090,0.08738,0.00257,0.08017,0.00351
GMIIIA K975[1][all],Si,14,28.085,0.22945,0.00406,0.22253,0.00688,0.19614,0.00883
GMIIIA K975[1][all],K,19,39.0983,0.01992,0.00005,0.01932,0.00054,0.01223,0.00053
GMIIIA K975[1][all],Ca,20,40.078,0.06856,0.00011,0.06650,0.00186,0.04107,0.00176
GMIIIA K975[1][all],Rb,37,85.4678,0.02052,0.00131,0.01990,0.00137,0.00576,0.00044
GMIIIA K975[1][all],Sr,38,87.62,0.09935,0.00154,0.09635,0.00301,0.02722,0.00124
GMIIIA K975[1][all],Ag,47,107.8682,0.00863,0.00015,0.00837,0.00027,0.00192,0.00009
GMIIIA K975[1][all],Ce,58,140.116,0.01959,0.00012,0.01900,0.00054,0.00336,0.00015
GMIIIA K975[1][all],Tb,65,158.925354,0.01665,0.00017,0.01614,0.00048,0.00251,0.00011
GMIIIA K975[1][all],Yb,70,173.045,0.02335,0.00029,0.02265,0.00069,0.00324,0.00014
GMIIIA K975[1][all],Ta,73,180.94788,0.01929,0.00042,0.01871,0.00066,0.00256,0.00012
# Notes
#   Analytical total: 1.031 ± 0.029
#   Duane-Hunt: 15.07 keV
#   Residual written to GMIIIA K975[1][4][residual].msa.
#   Plot output to 'GMIIIA K975[1][4][quantify].pdf'
# Spectrum
#   GMIIIA K975[2][all]['GMIIIA K975[2][4].msa']
# Fit warnings
#   Removing C from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Tb M₁-M₂] = -0.0849 ± 0.0093' is more than 3σ negative.
#   The k-ratio '[Ag L₁-L₂] = -0.0527 ± 0.0019' is more than 3σ negative.
#   The k-ratio '[Yb M₂-M₄ + 3 others] = -0.1348 ± 0.0070' is more than 3σ negative.
#   The k-ratio '[Ag L₁-L₃] = -0.1139 ± 0.0090' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₃ + 2 others] = -0.0307 ± 0.0027' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -7.20 ± 0.43' is more than 3σ negative.
#   The k-ratio '[Ta M₅-N₇ + 18 others] = -0.0183 ± 0.0016' is more than 3σ negative.
#   The k-ratio '[Yb M₁-O₂ + 1 other] = -0.372 ± 0.076' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K975[2][all],O,8,15.999,0.41551,0.02845,0.40102,0.01655,0.62287,0.01625
GMIIIA K975[2][all],Al,13,26.9815384,0.08990,0.00090,0.08677,0.00254,0.07991,0.00350
GMIIIA K975[2][all],Si,14,28.085,0.22986,0.00417,0.22185,0.00687,0.19629,0.00885
GMIIIA K975[2][all],K,19,39.0983,0.02002,0.00005,0.01932,0.00054,0.01228,0.00053
GMIIIA K975[2][all],Ca,20,40.078,0.06817,0.00011,0.06579,0.00183,0.04079,0.00175
GMIIIA K975[2][all],Rb,37,85.4678,0.02539,0.00133,0.02451,0.00143,0.00713,0.00048
GMIIIA K975[2][all],Sr,38,87.62,0.09859,0.00159,0.09515,0.00299,0.02699,0.00123
GMIIIA K975[2][all],Ag,47,107.8682,0.00880,0.00015,0.00850,0.00028,0.00196,0.00009
GMIIIA K975[2][all],Ce,58,140.116,0.01919,0.00012,0.01852,0.00053,0.00329,0.00014
GMIIIA K975[2][all],Tb,65,158.925354,0.01686,0.00017,0.01627,0.00048,0.00254,0.00011
GMIIIA K975[2][all],Yb,70,173.045,0.02414,0.00029,0.02330,0.00071,0.00335,0.00015
GMIIIA K975[2][all],Ta,73,180.94788,0.01968,0.00042,0.01900,0.00066,0.00261,0.00012
# Notes
#   Analytical total: 1.036 ± 0.029
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K975[2][4][residual].msa.
#   Plot output to 'GMIIIA K975[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K975[3][all]['GMIIIA K975[3][4].msa']
# Fit warnings
#   Removing C from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Tb M₁-M₂] = -0.0776 ± 0.0093' is more than 3σ negative.
#   The k-ratio '[Ag L₁-L₂] = -0.0501 ± 0.0019' is more than 3σ negative.
#   The k-ratio '[Tb M₃-M₅ + 3 others] = -0.0374 ± 0.0077' is more than 3σ negative.
#   The k-ratio '[Yb M₂-M₄ + 3 others] = -0.1237 ± 0.0071' is more than 3σ negative.
#   The k-ratio '[Ag L₁-L₃] = -0.1027 ± 0.0090' is more than 3σ negative.
