# Configuration
#   Username: nwmr
#   Timestamp: 2025-10-03 08:01:36.467247266 -04:00
#   Application: spex v0.0.118
#   References: `N132962 15 keV` revision 477 - 2025-10-02 21:29:04 -04:00
# Configuration warnings
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [P L₁-M₂ and 1 others; 0.0632>.
#   There are no suitable references for [Pb M₃-M₄ and 1 others; 0.0015>.
# Spectrum
#   GMIIIA K497[0][all]['GMIIIA K497[0][4].msa']
# Fit warnings
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00937 ± 0.00068' is more than 3σ negative.
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.00795 ± 0.00075' is more than 3σ negative.
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.00606 ± 0.00085' is more than 3σ negative.
#   The k-ratio '[Ta M₁-O₂ + 1 other] = -0.997 ± 0.050' is more than 3σ negative.
#   The k-ratio '[Pb M₂-N₄ + 9 others] = -0.0384 ± 0.0067' is more than 3σ negative.
#   The k-ratio '[Ta L₃-M₁ + 1 other] = -0.0157 ± 0.0039' is more than 3σ negative.
#   The k-ratio '[Pb L₃-M₁ + 1 other] = -0.119 ± 0.031' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K497[0][all],B,5,10.81,0.08230,0.03152,0.07231,0.02584,0.13156,0.04420
GMIIIA K497[0][all],O,8,15.999,0.54382,0.04380,0.47784,0.02407,0.58738,0.03545
GMIIIA K497[0][all],Mg,12,24.305,0.06408,0.00021,0.05630,0.00268,0.04556,0.00315
GMIIIA K497[0][all],Al,13,26.9815384,0.06073,0.00022,0.05336,0.00254,0.03890,0.00269
GMIIIA K497[0][all],Si,14,28.085,0.00338,0.00006,0.00297,0.00015,0.00208,0.00015
GMIIIA K497[0][all],P,15,30.973761998,0.33153,0.00099,0.29131,0.01383,0.18496,0.01279
GMIIIA K497[0][all],Ti,22,47.867,0.00256,0.00004,0.00225,0.00011,0.00092,0.00007
GMIIIA K497[0][all],Fe,26,55.845,0.00341,0.00005,0.00300,0.00015,0.00106,0.00007
GMIIIA K497[0][all],Zr,40,91.224,0.03182,0.00033,0.02796,0.00136,0.00603,0.00042
GMIIIA K497[0][all],Ce,58,140.116,0.00656,0.00009,0.00576,0.00028,0.00081,0.00006
GMIIIA K497[0][all],Ta,73,180.94788,0.00790,0.00025,0.00694,0.00040,0.00075,0.00006
GMIIIA K497[0][all],Pb,82,207.2,0.00000,0.00125,0.00000,0.00109,0.00000,0.00010
# Notes
#   Analytical total: 1.138 ± 0.054
#   Duane-Hunt: 15.16 keV
#   Residual written to GMIIIA K497[0][4][residual].msa.
#   Plot output to 'GMIIIA K497[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K497[1][all]['GMIIIA K497[1][4].msa']
# Fit warnings
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00887 ± 0.00068' is more than 3σ negative.
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.00691 ± 0.00075' is more than 3σ negative.
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.00339 ± 0.00085' is more than 3σ negative.
#   The k-ratio '[Ta M₁-O₂ + 1 other] = -1.135 ± 0.050' is more than 3σ negative.
#   The k-ratio '[Pb M₂-N₄ + 9 others] = -0.0383 ± 0.0067' is more than 3σ negative.
#   The k-ratio '[Ta L₂-N₄ + 11 others] = -0.0062 ± 0.0016' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K497[1][all],B,5,10.81,0.07599,0.02907,0.06692,0.02403,0.12250,0.04154
GMIIIA K497[1][all],O,8,15.999,0.54495,0.04385,0.47993,0.02356,0.59358,0.03392
GMIIIA K497[1][all],Mg,12,24.305,0.06448,0.00020,0.05679,0.00264,0.04623,0.00310
GMIIIA K497[1][all],Al,13,26.9815384,0.06077,0.00022,0.05352,0.00249,0.03925,0.00263
GMIIIA K497[1][all],Si,14,28.085,0.00314,0.00006,0.00276,0.00014,0.00195,0.00014
GMIIIA K497[1][all],P,15,30.973761998,0.33171,0.00120,0.29213,0.01356,0.18663,0.01250
GMIIIA K497[1][all],Ti,22,47.867,0.00260,0.00004,0.00229,0.00011,0.00095,0.00006
GMIIIA K497[1][all],Fe,26,55.845,0.00322,0.00005,0.00283,0.00014,0.00100,0.00007
GMIIIA K497[1][all],Zr,40,91.224,0.03220,0.00034,0.02836,0.00135,0.00615,0.00042
GMIIIA K497[1][all],Ce,58,140.116,0.00618,0.00009,0.00544,0.00026,0.00077,0.00005
GMIIIA K497[1][all],Ta,73,180.94788,0.01015,0.00025,0.00894,0.00047,0.00098,0.00007
GMIIIA K497[1][all],Pb,82,207.2,0.00009,0.00146,0.00008,0.00128,0.00001,0.00012
# Notes
#   Analytical total: 1.135 ± 0.053
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K497[1][4][residual].msa.
#   Plot output to 'GMIIIA K497[1][4][quantify].pdf'
# Spectrum
#   GMIIIA K497[2][all]['GMIIIA K497[2][4].msa']
# Fit warnings
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.00259 ± 0.00077' is more than 3σ negative.
#   The k-ratio '[Ta M₁-O₂ + 1 other] = -1.108 ± 0.049' is more than 3σ negative.
#   The k-ratio '[Pb M₂-N₄ + 9 others] = -0.0428 ± 0.0065' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K497[2][all],B,5,10.81,0.06851,0.02581,0.06180,0.02197,0.11317,0.03819
GMIIIA K497[2][all],O,8,15.999,0.54580,0.04290,0.49239,0.02276,0.60921,0.03201
GMIIIA K497[2][all],Mg,12,24.305,0.06320,0.00019,0.05701,0.00258,0.04643,0.00298
GMIIIA K497[2][all],Al,13,26.9815384,0.05889,0.00021,0.05313,0.00241,0.03898,0.00250
GMIIIA K497[2][all],Si,14,28.085,0.00316,0.00005,0.00285,0.00014,0.00201,0.00013
GMIIIA K497[2][all],P,15,30.973761998,0.31292,0.00081,0.28229,0.01277,0.18041,0.01157
GMIIIA K497[2][all],Ti,22,47.867,0.00233,0.00003,0.00210,0.00010,0.00087,0.00006
GMIIIA K497[2][all],Fe,26,55.845,0.00260,0.00005,0.00235,0.00012,0.00083,0.00006
GMIIIA K497[2][all],Zr,40,91.224,0.03066,0.00032,0.02766,0.00128,0.00600,0.00039
GMIIIA K497[2][all],Ce,58,140.116,0.00611,0.00009,0.00551,0.00026,0.00078,0.00005
GMIIIA K497[2][all],Ta,73,180.94788,0.00642,0.00024,0.00579,0.00034,0.00063,0.00005
GMIIIA K497[2][all],Pb,82,207.2,0.00789,0.00135,0.00711,0.00125,0.00068,0.00012
# Notes
#   Analytical total: 1.108 ± 0.050
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K497[2][4][residual].msa.
#   Plot output to 'GMIIIA K497[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K497[3][all]['GMIIIA K497[3][4].msa']
# Fit warnings
#   The k-ratio '[Ti L₃-M₅ + 13 others] = -0.00827 ± 0.00068' is more than 3σ negative.
#   The k-ratio '[Fe L₃-M₅ + 13 others] = -0.00657 ± 0.00075' is more than 3σ negative.
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.00611 ± 0.00085' is more than 3σ negative.
#   The k-ratio '[Ta M₁-O₂ + 1 other] = -0.998 ± 0.051' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K497[3][all],B,5,10.81,0.07629,0.02933,0.06655,0.02401,0.12263,0.04177
GMIIIA K497[3][all],O,8,15.999,0.54677,0.04379,0.47693,0.02342,0.59383,0.03401
GMIIIA K497[3][all],Mg,12,24.305,0.06453,0.00020,0.05629,0.00259,0.04613,0.00309
GMIIIA K497[3][all],Al,13,26.9815384,0.06090,0.00022,0.05312,0.00245,0.03922,0.00263
GMIIIA K497[3][all],Si,14,28.085,0.00327,0.00006,0.00285,0.00014,0.00202,0.00014
GMIIIA K497[3][all],P,15,30.973761998,0.33091,0.00101,0.28865,0.01329,0.18564,0.01244
GMIIIA K497[3][all],Ti,22,47.867,0.00267,0.00004,0.00233,0.00011,0.00097,0.00007
GMIIIA K497[3][all],Fe,26,55.845,0.00334,0.00005,0.00291,0.00014,0.00104,0.00007
GMIIIA K497[3][all],Zr,40,91.224,0.03116,0.00033,0.02718,0.00128,0.00594,0.00040
GMIIIA K497[3][all],Ce,58,140.116,0.00614,0.00009,0.00535,0.00026,0.00076,0.00005
GMIIIA K497[3][all],Ta,73,180.94788,0.00812,0.00025,0.00709,0.00039,0.00078,0.00006
GMIIIA K497[3][all],Pb,82,207.2,0.01232,0.00147,0.01074,0.00136,0.00103,0.00014
# Notes
#   Analytical total: 1.146 ± 0.053
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K497[3][4][residual].msa.
#   Plot output to 'GMIIIA K497[3][4][quantify].pdf'
# Spectrum
