# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:26:0
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [Pb M₃-M₄ and 1 others; 0.0015>.
# Spectrum
#   GMIIIA K873[0][all]['GMIIIA K873[0][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0340 ± 0.0014' is more than 3σ negative.
#   The k-ratio '[Pb M₁-M₃] = -0.524 ± 0.031' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K873[0][all],O,8,15.999,0.25748,0.02045,0.25117,0.01496,0.62724,0.01858
GMIIIA K873[0][all],Al,13,26.9815384,0.00308,0.00021,0.00300,0.00022,0.00444,0.00038
GMIIIA K873[0][all],Si,14,28.085,0.11707,0.00033,0.11421,0.00233,0.16247,0.00810
GMIIIA K873[0][all],Mn,25,54.938043,0.00292,0.00008,0.00285,0.00009,0.00207,0.00012
GMIIIA K873[0][all],Ge,32,72.63,0.16942,0.00046,0.16527,0.00336,0.09091,0.00454
GMIIIA K873[0][all],Ba,56,137.327,0.24236,0.00223,0.23643,0.00503,0.06879,0.00348
GMIIIA K873[0][all],Ce,58,140.116,0.00313,0.00018,0.00305,0.00018,0.00087,0.00007
GMIIIA K873[0][all],Ta,73,180.94788,0.00000,0.00025,0.00000,0.00024,0.00000,0.00005
GMIIIA K873[0][all],Pb,82,207.2,0.22965,0.00246,0.22403,0.00487,0.04320,0.00220
# Notes
#   Analytical total: 1.025 ± 0.021
#   Duane-Hunt: 15.04 keV
#   Residual written to GMIIIA K873[0][4][residual].msa.
#   Plot output to 'GMIIIA K873[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K873[1][all]['GMIIIA K873[1][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0341 ± 0.0014' is more than 3σ negative.
#   The k-ratio '[Pb M₁-M₃] = -0.501 ± 0.031' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K873[1][all],O,8,15.999,0.25818,0.02057,0.25094,0.01500,0.62797,0.01862
GMIIIA K873[1][all],Al,13,26.9815384,0.00328,0.00023,0.00318,0.00023,0.00473,0.00040
GMIIIA K873[1][all],Si,14,28.085,0.11662,0.00033,0.11335,0.00231,0.16159,0.00809
GMIIIA K873[1][all],Mn,25,54.938043,0.00316,0.00008,0.00307,0.00010,0.00224,0.00013
GMIIIA K873[1][all],Ge,32,72.63,0.16765,0.00045,0.16294,0.00332,0.08982,0.00450
GMIIIA K873[1][all],Ba,56,137.327,0.24237,0.00226,0.23557,0.00503,0.06868,0.00349
GMIIIA K873[1][all],Ce,58,140.116,0.00391,0.00018,0.00380,0.00019,0.00109,0.00007
GMIIIA K873[1][all],Ta,73,180.94788,0.00000,0.00025,0.00000,0.00024,0.00000,0.00005
GMIIIA K873[1][all],Pb,82,207.2,0.23371,0.00247,0.22716,0.00493,0.04389,0.00224
# Notes
#   Analytical total: 1.029 ± 0.021
#   Duane-Hunt: 15.06 keV
#   Residual written to GMIIIA K873[1][4][residual].msa.
#   Plot output to 'GMIIIA K873[1][4][quantify].pdf'
# Spectrum
#   GMIIIA K873[2][all]['GMIIIA K873[2][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0291 ± 0.0014' is more than 3σ negative.
#   The k-ratio '[Pb M₁-M₃] = -0.634 ± 0.031' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K873[2][all],O,8,15.999,0.25859,0.02057,0.25146,0.01500,0.62822,0.01859
GMIIIA K873[2][all],Al,13,26.9815384,0.00327,0.00022,0.00318,0.00023,0.00471,0.00040
GMIIIA K873[2][all],Si,14,28.085,0.11701,0.00033,0.11379,0.00232,0.16194,0.00810
GMIIIA K873[2][all],Mn,25,54.938043,0.00319,0.00008,0.00311,0.00010,0.00226,0.00013
GMIIIA K873[2][all],Ge,32,72.63,0.16717,0.00045,0.16256,0.00332,0.08946,0.00448
GMIIIA K873[2][all],Ba,56,137.327,0.24157,0.00224,0.23491,0.00502,0.06837,0.00347
GMIIIA K873[2][all],Ce,58,140.116,0.00532,0.00018,0.00517,0.00020,0.00147,0.00009
GMIIIA K873[2][all],Ta,73,180.94788,0.00000,0.00025,0.00000,0.00024,0.00000,0.00005
GMIIIA K873[2][all],Pb,82,207.2,0.23222,0.00247,0.22582,0.00491,0.04356,0.00222
# Notes
#   Analytical total: 1.028 ± 0.021
#   Duane-Hunt: 15.03 keV
#   Residual written to GMIIIA K873[2][4][residual].msa.
#   Plot output to 'GMIIIA K873[2][4][quantify].pdf'
# Spectrum
#   GMIIIA K873[3][all]['GMIIIA K873[3][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0300 ± 0.0014' is more than 3σ negative.
#   The k-ratio '[Pb M₁-M₃] = -0.549 ± 0.031' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K873[3][all],O,8,15.999,0.25569,0.02015,0.25211,0.01488,0.62695,0.01844
GMIIIA K873[3][all],Al,13,26.9815384,0.00325,0.00022,0.00320,0.00023,0.00472,0.00040
GMIIIA K873[3][all],Si,14,28.085,0.11709,0.00033,0.11545,0.00234,0.16355,0.00809
GMIIIA K873[3][all],Mn,25,54.938043,0.00328,0.00008,0.00324,0.00010,0.00234,0.00013
GMIIIA K873[3][all],Ge,32,72.63,0.16677,0.00046,0.16444,0.00333,0.09008,0.00446
GMIIIA K873[3][all],Ba,56,137.327,0.24262,0.00217,0.23922,0.00506,0.06931,0.00347
GMIIIA K873[3][all],Ce,58,140.116,0.00398,0.00018,0.00392,0.00019,0.00111,0.00007
GMIIIA K873[3][all],Ta,73,180.94788,0.00000,0.00025,0.00000,0.00025,0.00000,0.00005
GMIIIA K873[3][all],Pb,82,207.2,0.22151,0.00245,0.21841,0.00476,0.04194,0.00212
# Notes
#   Analytical total: 1.014 ± 0.020
#   Duane-Hunt: 15.03 keV
#   Residual written to GMIIIA K873[3][4][residual].msa.
#   Plot output to 'GMIIIA K873[3][4][quantify].pdf'
# Spectrum
#   GMIIIA K873[4][all]['GMIIIA K873[4][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0309 ± 0.0014' is more than 3σ negative.
#   The k-ratio '[Pb M₁-M₃] = -0.516 ± 0.031' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K873[4][all],O,8,15.999,0.25711,0.02036,0.25167,0.01494,0.62746,0.01852
GMIIIA K873[4][all],Al,13,26.9815384,0.00336,0.00023,0.00329,0.00023,0.00487,0.00041
GMIIIA K873[4][all],Si,14,28.085,0.11700,0.00033,0.11452,0.00233,0.16265,0.00809
GMIIIA K873[4][all],Mn,25,54.938043,0.00290,0.00008,0.00284,0.00009,0.00206,0.00012
GMIIIA K873[4][all],Ge,32,72.63,0.16754,0.00045,0.16400,0.00333,0.09007,0.00448
GMIIIA K873[4][all],Ba,56,137.327,0.24256,0.00221,0.23743,0.00505,0.06896,0.00348
GMIIIA K873[4][all],Ce,58,140.116,0.00418,0.00018,0.00409,0.00019,0.00117,0.00008
GMIIIA K873[4][all],Ta,73,180.94788,0.00000,0.00025,0.00000,0.00024,0.00000,0.00005
GMIIIA K873[4][all],Pb,82,207.2,0.22696,0.00246,0.22215,0.00483,0.04277,0.00217
# Notes
#   Analytical total: 1.022 ± 0.021
#   Duane-Hunt: 15.03 keV
#   Residual written to GMIIIA K873[4][4][residual].msa.
#   Plot output to 'GMIIIA K873[4][4][quantify].pdf'
# Spectrum
#   GMIIIA K873[5][all]['GMIIIA K873[5][4].msa']
# Fit warnings
#   Removing Ta from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[Ce M₅-N₃ + 18 others] = -0.0291 ± 0.0014' is more than 3σ negative.
#   The k-ratio '[Pb M₁-M₃] = -0.518 ± 0.031' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K873[5][all],O,8,15.999,0.25646,0.02031,0.25129,0.01492,0.62707,0.01853
GMIIIA K873[5][all],Al,13,26.9815384,0.00330,0.00023,0.00323,0.00023,0.00478,0.00040
GMIIIA K873[5][all],Si,14,28.085,0.11696,0.00033,0.11461,0.00233,0.16292,0.00810
GMIIIA K873[5][all],Mn,25,54.938043,0.00289,0.00008,0.00283,0.00009,0.00206,0.00012
GMIIIA K873[5][all],Ge,32,72.63,0.16728,0.00045,0.16392,0.00333,0.09010,0.00448
GMIIIA K873[5][all],Ba,56,137.327,0.24195,0.00221,0.23708,0.00503,0.06892,0.00347
