# Configuration
#   Username: Nicholas W. M. Ritchie
#   Timestamp: 2025-10-23 13:25:51
#   Application: spex version 0.0.121
#   References: `N132962 15 keV` revision 199 - 2025-10-23 13:24:40 -04:00
# Configuration warnings
#   There are no suitable references for [Rb L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Sr L₁-L₂ and 1 others; 0.0007>.
#   There are no suitable references for [Cs M₁-M₂ and 5 others; 0.0277>.
#   There are no suitable references for [Cs M₅-N₃ and 17 others; 0.9731>.
#   `Ref[Ho for Ho]` is not suitable as reference for [Ho M₁-M₂; 0.0000>.
#   There are no suitable references for [Ho M₁-M₂; 0.0000>.
#   `Ref[Tm for Tm]` is not suitable as reference for [Tm M₁-M₂; 0.0000>.
#   There are no suitable references for [Tm M₁-M₂; 0.0000>.
# Spectrum
#   GMIIIA K1008[0][all]['GMIIIA K1008[0][4].msa']
# Fit warnings
#   The k-ratio '[Ho M₁-O₃ + 1 other] = -1.67 ± 0.13' is more than 3σ negative.
#   The k-ratio '[Yb M₁-O₂ + 1 other] = -1.565 ± 0.082' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1008[0][all],O,8,15.999,0.38958,0.02657,0.38238,0.01621,0.60544,0.01649
GMIIIA K1008[0][all],Na,11,22.98976928,0.01535,0.00017,0.01507,0.00043,0.01661,0.00071
GMIIIA K1008[0][all],Al,13,26.9815384,0.09637,0.00136,0.09459,0.00278,0.08881,0.00386
GMIIIA K1008[0][all],Si,14,28.085,0.22113,0.00446,0.21704,0.00663,0.19577,0.00869
GMIIIA K1008[0][all],Ca,20,40.078,0.06762,0.00007,0.06637,0.00176,0.04195,0.00174
GMIIIA K1008[0][all],Rb,37,85.4678,0.00717,0.00032,0.00704,0.00036,0.00209,0.00013
GMIIIA K1008[0][all],Sr,38,87.62,0.10306,0.00130,0.10115,0.00292,0.02924,0.00127
GMIIIA K1008[0][all],Zr,40,91.224,0.00742,0.00025,0.00729,0.00031,0.00202,0.00011
GMIIIA K1008[0][all],Cs,55,132.90545196,0.02316,0.00015,0.02273,0.00062,0.00433,0.00018
GMIIIA K1008[0][all],Ba,56,137.327,0.02380,0.00017,0.02336,0.00064,0.00431,0.00018
GMIIIA K1008[0][all],Ho,67,164.930329,0.01911,0.00026,0.01876,0.00056,0.00288,0.00013
GMIIIA K1008[0][all],Tm,69,168.934219,0.02144,0.00024,0.02105,0.00060,0.00316,0.00014
GMIIIA K1008[0][all],Yb,70,173.045,0.02361,0.00029,0.02317,0.00068,0.00339,0.00015
# Notes
#   Analytical total: 1.019 ± 0.027
#   Duane-Hunt: 14.98 keV
#   Residual written to GMIIIA K1008[0][4][residual].msa.
#   Plot output to 'GMIIIA K1008[0][4][quantify].pdf'
# Spectrum
#   GMIIIA K1008[1][all]['GMIIIA K1008[1][4].msa']
# Fit warnings
#   The k-ratio '[Ho M₁-O₃ + 1 other] = -2.01 ± 0.13' is more than 3σ negative.
#   The k-ratio '[Yb M₁-O₂ + 1 other] = -1.330 ± 0.083' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1008[1][all],O,8,15.999,0.38804,0.02654,0.38124,0.01625,0.60526,0.01656
GMIIIA K1008[1][all],Na,11,22.98976928,0.01530,0.00017,0.01503,0.00043,0.01661,0.00071
GMIIIA K1008[1][all],Al,13,26.9815384,0.09443,0.00138,0.09277,0.00275,0.08734,0.00382
GMIIIA K1008[1][all],Si,14,28.085,0.22114,0.00473,0.21727,0.00675,0.19650,0.00881
GMIIIA K1008[1][all],Ca,20,40.078,0.06802,0.00007,0.06683,0.00178,0.04235,0.00176
GMIIIA K1008[1][all],Rb,37,85.4678,0.00732,0.00032,0.00719,0.00037,0.00214,0.00013
GMIIIA K1008[1][all],Sr,38,87.62,0.10310,0.00134,0.10130,0.00294,0.02936,0.00128
GMIIIA K1008[1][all],Zr,40,91.224,0.00771,0.00026,0.00758,0.00032,0.00211,0.00011
